elapsed_s,cpu_time_s,rss_bytes,uss_bytes,threads
0.007195294999746693,14.73,1196167168,1191858176,6
0.2152851699997882,15.1,1216192512,1211879424,8
0.4233515089999855,15.57,1244127232,1239814144,8
0.631152968999686,15.99,1245822976,1241489408,8
0.8391224419997343,16.48,1273843712,1269510144,8
1.0482389039998452,16.919999999999998,1274351616,1269981184,8
1.2568201689996386,17.34,1274548224,1270235136,8
1.466700782999851,17.77,1294106624,1289748480,16
1.6758633139997983,18.28,1301491712,1297178624,8
1.8846862089999377,18.7,1301622784,1297321984,8
2.0929917629996453,19.13,1301622784,1297321984,8
2.3047892559998218,19.57,1334468608,1329143808,23
2.513723908999964,20.05,1334284288,1329983488,8
2.721663176999755,20.470000000000002,1334284288,1329999872,8
2.929719560999729,20.9,1334284288,1329999872,8
3.137844553999912,21.33,1330655232,1326342144,8
3.346049532000052,21.85,1337733120,1333420032,8
3.554658007999933,22.28,1337733120,1333420032,8
3.7629714999998214,22.689999999999998,1337733120,1333420032,8
3.971702110000024,23.13,1337737216,1333424128,8
4.183849570999882,23.65,1341210624,1336897536,8
4.392407528999684,24.080000000000002,1341210624,1336897536,8
4.60150602099975,24.5,1341210624,1336897536,8
4.816602714000055,24.979999999999997,1337499648,1333297152,9
5.024810263999825,25.450000000000003,1337479168,1333145600,8
5.236495194999861,25.88,1337479168,1333178368,8
5.446129544999621,26.310000000000002,1337479168,1333178368,8
5.655156679999891,26.8,1341046784,1336745984,8
5.864350875999662,27.25,1341046784,1336745984,8
6.074017806000029,27.68,1341046784,1336762368,8
6.284582948999741,28.110000000000003,1346224128,1336762368,8
6.496084027000052,28.639999999999997,1344708608,1340395520,8
6.705694195999968,29.07,1344708608,1340395520,8
6.91554764600005,29.5,1344708608,1340395520,8
7.124148217999846,29.93,1349885952,1345572864,8
7.332376277999629,30.45,1345167360,1340854272,8
7.541612453999733,30.87,1345167360,1340854272,8
7.750405996999689,31.3,1345167360,1340854272,8
7.960052904999884,31.73,1360961536,1356627968,8
8.169227216999843,32.25,1345175552,1340841984,8
8.378244962999815,32.67,1345175552,1340841984,8
8.58682717199963,33.1,1345175552,1340874752,8
8.79577464699969,33.53,1350352896,1340874752,8
9.005016595999678,34.1,1349046272,1344745472,8
9.213459861000047,34.519999999999996,1349046272,1344745472,8
9.422225106000042,34.95,1349214208,1344929792,8
9.631915795999703,35.379999999999995,1349214208,1344929792,8
9.844074140999965,35.82,1349214208,1344929792,8
10.053808181000022,36.25,1390854144,1386553344,8
10.262306868999985,36.78,1401020416,1396703232,15
10.470998968999993,37.239999999999995,1401020416,1396703232,15
10.679984280999633,37.66,1401020416,1396703232,15
10.88999541899966,38.1,1401032704,1396703232,19
11.099012588999813,38.59,1404387328,1400070144,15
11.308838457999627,39.02,1404387328,1400049664,15
11.518208779999895,39.43,1404387328,1400049664,15
11.731398828999772,39.980000000000004,1404784640,1400467456,15
11.942638908999925,40.41,1404784640,1400467456,15
12.153335950999917,40.84,1404801024,1400483840,15
12.3622722289997,41.260000000000005,1404801024,1400496128,15
12.571574898999643,41.68,1404801024,1400496128,15
12.791907993999757,42.18,1392566272,1388318720,16
13.002310952999778,42.629999999999995,1392431104,1388142592,15
13.212768433999827,43.07,1392431104,1388142592,15
13.426666424999894,43.52,1392431104,1388142592,15
13.635356431999753,43.94,1392435200,1388146688,15
13.84417081599986,44.36,1392439296,1388150784,15
14.054886685999918,44.8,1392472064,1388154880,22
14.263272804999815,45.34,1392668672,1388380160,15
14.472298607999619,45.769999999999996,1392680960,1388392448,15
14.6808443179998,46.19,1392680960,1388392448,15
14.889551599999777,46.620000000000005,1392680960,1388392448,15
15.102175385999999,47.050000000000004,1433448448,1429131264,15
15.311626355000044,47.6,1434824704,1430487040,15
15.521023907999734,48.03,1434828800,1430511616,15
15.730105955999989,48.44,1434828800,1430511616,15
